timestamp,postcode,Response_Team_Officers
2025-05-04 02:00:00,E1 8DH,4
2025-05-10 03:00:00,N14 4TN,1
2025-07-16 18:00:00,E16 3PS,4
2025-07-06 01:00:00,NW5 4QU,8
2025-07-20 01:00:00,NW11 8BP,2
2025-07-30 23:00:00,W12 0PH,1
2025-07-23 17:00:00,UB1 2NJ,2
2025-05-11 02:00:00,SW8 3EH,2
2025-05-16 14:00:00,NW9 9LB,25
2025-07-13 12:00:00,NW2 1DN,6
2025-07-19 11:00:00,E1 4AY,0
2025-05-14 16:00:00,NW10 2LH,2
2025-05-29 17:00:00,TW8 0BN,18
2025-07-04 15:00:00,SM2 5BA,5
2025-07-02 12:00:00,SW17 0RL,5
2025-07-30 03:00:00,IG3 9JX,14
2025-07-04 19:00:00,SW8 1LG,2
2025-05-09 19:00:00,SM1 4DZ,0
2025-07-01 08:00:00,CR0 0YF,0
2025-07-29 08:00:00,W1H 1DN,22
2025-06-25 22:00:00,WC2H 9DP,5
2025-07-01 11:00:00,E9 5LG,10
2025-06-11 01:00:00,IG11 0FR,1
2025-07-06 15:00:00,N4 2NH,3
2025-05-08 19:00:00,SW19 7AA,3
2025-07-20 06:00:00,E16 2TH,12
2025-07-30 09:00:00,SW1X 7YB,0
2025-07-15 08:00:00,HA0 2DN,0
2025-05-30 17:00:00,W1T 4LZ,0
2025-07-01 19:00:00,N6 6JB,4
2025-05-08 21:00:00,E17 4NP,4
2025-07-06 05:00:00,W2 1HU,4
2025-06-21 02:00:00,SW9 0NA,11
2025-06-17 10:00:00,W4 5NW,4
2025-06-10 14:00:00,N9 9HR,6
2025-06-04 17:00:00,E17 4JJ,8
2025-05-11 01:00:00,N7 8XW,3
2025-05-23 13:00:00,NW10 5LD,0
2025-07-12 19:00:00,SM1 4AU,3
2025-06-06 10:00:00,W2 1RS,1
2025-07-29 11:00:00,SE8 4LP,4
2025-06-02 07:00:00,SE1 0TD,4
2025-06-24 21:00:00,SE1 6DR,2
2025-05-03 20:00:00,E16 1GU,8
2025-05-25 11:00:00,E17 7AB,3
2025-07-27 03:00:00,E1 8DB,0
2025-06-09 06:00:00,UB8 1ND,2
2025-05-21 13:00:00,E8 2FB,5
2025-06-04 15:00:00,SE14 6NF,10
2025-05-18 02:00:00,SW4 9AN,3
2025-05-11 19:00:00,SE17 2TH,5
2025-05-03 14:00:00,SE8 5JA,2
2025-06-22 09:00:00,KT1 1RT,6
2025-06-14 15:00:00,N5 2JB,4
2025-05-14 15:00:00,E8 4FB,18
2025-07-24 20:00:00,DA17 6AP,19
2025-07-11 23:00:00,WC2B 4BW,0
2025-06-02 12:00:00,W1U 2AU,23
2025-07-06 08:00:00,SE1 0JL,1
2025-07-29 11:00:00,W1F 9EG,2
2025-07-13 15:00:00,SW16 3BZ,2
2025-06-03 19:00:00,SE1 4AL,2
2025-05-02 17:00:00,N14 5PW,5
2025-06-26 01:00:00,E9 5PH,0
2025-05-18 00:00:00,SW11 3BS,5
2025-07-25 14:00:00,TW3 1QB,0
2025-05-11 01:00:00,W1W 6JJ,3
2025-06-11 23:00:00,KT6 6BL,3
2025-05-24 08:00:00,E1 2QF,1
2025-06-26 19:00:00,NW1 5BZ,18
2025-06-30 04:00:00,N5 2PZ,2
2025-06-09 11:00:00,SE5 7NR,22
2025-07-24 12:00:00,SE26 4EZ,0
2025-05-25 16:00:00,SW1A 1DA,2
2025-07-14 01:00:00,SE1 4AQ,2
2025-05-06 16:00:00,UB5 5QG,15
2025-05-14 05:00:00,E12 6LL,19
2025-06-03 02:00:00,DA16 3DJ,18
2025-06-16 16:00:00,SE1 8HS,4
2025-06-04 22:00:00,N4 2NJ,5
2025-07-20 17:00:00,NW1 4QH,7
2025-06-08 10:00:00,KT9 1AE,9
2025-07-19 08:00:00,SW14 8JR,4
2025-07-22 02:00:00,N9 9XG,5
2025-05-02 03:00:00,N16 8DS,8
2025-06-28 16:00:00,EC2A 4NN,1
2025-06-24 08:00:00,N22 7AQ,4
2025-07-24 03:00:00,NW3 6SE,3
2025-06-23 13:00:00,SE15 5ED,4
2025-07-04 18:00:00,E1 4TH,4
2025-05-30 01:00:00,E1 1PA,1
2025-05-28 20:00:00,TW3 3LH,3
2025-05-17 06:00:00,W1K 6SS,17
2025-06-09 09:00:00,BR4 0AP,1
2025-07-18 08:00:00,SE1 3TQ,7
2025-06-11 23:00:00,E8 4DT,15
2025-07-19 22:00:00,DA5 2BX,4
2025-05-28 09:00:00,SE16 4EJ,5
2025-07-02 15:00:00,N17 0BH,2
2025-05-05 19:00:00,W1T 1UP,2
2025-06-05 08:00:00,NW3 3AY,23
2025-05-09 01:00:00,E1 4TW,2
2025-07-04 14:00:00,CR4 8JL,1
2025-07-06 21:00:00,TW3 1JZ,1
2025-05-30 03:00:00,NW2 3TR,4
2025-05-10 17:00:00,SE1 6AS,0
2025-07-12 00:00:00,CR0 3LN,4
2025-07-19 11:00:00,SE4 2RW,14
2025-06-29 09:00:00,N16 7BH,13
2025-05-13 13:00:00,N4 1DF,5
2025-06-26 00:00:00,SW2 5AL,4
2025-07-25 11:00:00,UB5 4RZ,0
2025-05-14 20:00:00,NW8 8EZ,9
2025-07-11 08:00:00,NW9 6AF,4
2025-06-22 05:00:00,HA9 6DN,5
2025-05-30 01:00:00,E14 5FW,1
2025-06-24 22:00:00,SE9 4PE,21
2025-05-22 18:00:00,NW3 6EU,3
2025-07-10 07:00:00,BR7 6BW,4
2025-05-07 11:00:00,UB5 4RZ,1
2025-05-27 01:00:00,N17 9PD,7
2025-06-29 07:00:00,CR0 1AQ,0
2025-05-10 18:00:00,SW8 2XX,25
2025-05-08 16:00:00,TW8 0AU,5
2025-07-21 05:00:00,E1 6AX,5
2025-07-22 12:00:00,SW11 3UL,15
2025-06-09 23:00:00,EN1 3PW,4
2025-07-12 17:00:00,N17 9EE,0
2025-05-16 00:00:00,E6 5PN,5
2025-06-06 18:00:00,CR9 2DA,3
2025-07-02 05:00:00,SW19 7NH,3
2025-07-05 13:00:00,UB1 1DB,5
2025-06-30 09:00:00,E5 0PA,4
2025-06-03 13:00:00,E16 1JL,2
2025-07-27 13:00:00,E14 6AD,3
2025-07-12 12:00:00,NW10 5TL,12
2025-06-08 04:00:00,SE15 5ER,17
2025-05-04 07:00:00,N16 5AX,3
2025-07-22 08:00:00,W1H 9HN,1
2025-06-02 04:00:00,E12 5HU,3
2025-06-10 08:00:00,E8 3PH,3
2025-05-08 20:00:00,E10 5TS,0
2025-05-06 13:00:00,SE1 6PQ,2
2025-06-16 23:00:00,E7 8AT,2
2025-05-18 08:00:00,IG11 9LX,18
2025-06-18 21:00:00,NW8 7PE,4
2025-06-30 01:00:00,EC1V 1HG,1
2025-05-01 17:00:00,SW1A 2BW,3
2025-05-22 18:00:00,E5 9PY,4
2025-06-28 03:00:00,W4 2RA,3
2025-07-25 20:00:00,SW11 4RY,9
2025-06-20 21:00:00,N13 5QW,3
2025-05-23 21:00:00,SW8 3JL,0
2025-07-05 01:00:00,UB6 7ER,0
2025-06-24 14:00:00,SW12 9LS,16
2025-07-24 03:00:00,E15 1JT,1
2025-07-03 14:00:00,E17 8BJ,9
2025-07-03 20:00:00,SW20 9JE,24
2025-06-16 11:00:00,BR1 1DW,1
2025-05-20 09:00:00,E17 4PR,0
2025-06-15 06:00:00,W9 2JD,1
2025-06-05 10:00:00,TW1 1FF,2
2025-07-09 20:00:00,UB4 0PU,2
2025-06-29 12:00:00,UB10 0FY,18
2025-05-09 11:00:00,N15 6HH,0
2025-05-17 03:00:00,EC1M 4AJ,20
2025-06-28 04:00:00,N7 0HX,10
2025-06-23 05:00:00,N5 2JB,20
2025-05-12 16:00:00,WC2H 9QL,20
2025-07-06 04:00:00,UB3 1AH,16
2025-06-27 10:00:00,NW6 7JP,8
2025-05-02 03:00:00,EN4 8JP,0
2025-07-02 10:00:00,E1 0PZ,20
2025-05-22 07:00:00,HA4 7DE,4
2025-05-23 18:00:00,W2 1UB,3
2025-07-09 18:00:00,SW9 6LH,4
2025-07-03 22:00:00,E1 5GE,5
2025-06-21 01:00:00,SW6 3LD,4
2025-05-25 14:00:00,E16 2UB,3
2025-06-20 10:00:00,BR1 1JB,2
2025-05-29 08:00:00,E1 0BX,6
2025-07-03 12:00:00,E6 1QT,1
2025-06-04 20:00:00,E10 5RU,2
2025-06-02 05:00:00,N20 0FS,3
2025-06-11 00:00:00,CR8 4JA,9
2025-07-02 04:00:00,IG1 1ZJ,20
2025-05-18 12:00:00,NW4 4FD,5
2025-07-27 05:00:00,IG11 8NW,0
2025-07-24 10:00:00,E11 2RX,21
2025-07-08 21:00:00,SW1P 2AE,13
2025-07-02 14:00:00,HA1 3XD,0
2025-06-19 07:00:00,UB4 0AY,5
2025-07-10 02:00:00,N17 9ES,0
2025-07-06 21:00:00,WC1V 7NG,0
2025-06-05 11:00:00,SE9 1AN,3
2025-06-25 10:00:00,N19 3EJ,17
2025-07-11 10:00:00,NW9 0HS,0
2025-06-22 22:00:00,TW7 5AL,11
2025-07-30 01:00:00,TW11 8JH,3
2025-05-16 20:00:00,SE15 6GU,0
2025-06-22 00:00:00,SE1 9PX,1
2025-05-31 22:00:00,E12 6QF,1
2025-05-03 23:00:00,NW9 0AS,24
2025-07-18 18:00:00,SM1 4AU,12
2025-06-05 13:00:00,HA9 6BH,0
2025-07-16 15:00:00,SE16 2HB,0
2025-06-29 20:00:00,SW12 0HW,0
2025-07-21 01:00:00,SE1 3FJ,16
2025-07-31 08:00:00,W4 4DL,23
2025-07-15 23:00:00,E12 5DB,1
2025-06-27 08:00:00,NW4 3AJ,15
2025-07-28 06:00:00,W1J 7FZ,1
2025-07-21 22:00:00,SW2 3TB,3
2025-07-07 22:00:00,NW1 8SN,0
2025-07-22 09:00:00,W11 1NJ,3
2025-05-24 16:00:00,N17 9LB,8
2025-05-08 21:00:00,NW2 2SJ,2
2025-06-04 05:00:00,E15 3PH,5
2025-06-28 08:00:00,NW2 4QH,5
2025-05-27 03:00:00,IG1 2SR,5
2025-06-04 21:00:00,W11 4AS,22
2025-05-27 20:00:00,UB7 7NN,3
2025-05-28 08:00:00,SE15 5QJ,1
2025-07-15 23:00:00,SW12 9AQ,1
2025-06-25 14:00:00,E2 7JB,2
2025-07-11 06:00:00,SW4 6BB,4
2025-07-27 13:00:00,TW6 1DQ,0
2025-05-04 20:00:00,N5 2HX,2
2025-05-06 00:00:00,SE1 5HG,4
2025-06-09 16:00:00,E14 9DW,3
2025-05-12 22:00:00,E17 9AP,0
2025-05-04 09:00:00,SE1 2LN,3
2025-05-29 05:00:00,NW2 7QF,0
2025-05-08 08:00:00,E17 9SB,2
2025-05-05 18:00:00,N19 4AG,18
2025-06-14 01:00:00,N17 6NE,2
2025-06-24 05:00:00,UB3 5BL,3
2025-06-15 06:00:00,N4 1UD,11
2025-05-08 23:00:00,NW2 7RP,2
2025-07-02 11:00:00,SW16 4DH,0
2025-06-25 10:00:00,N18 2JZ,2
2025-05-04 09:00:00,SE16 4SN,2
2025-06-30 08:00:00,SE13 7JA,19
2025-07-03 15:00:00,NW6 1JD,22
2025-06-19 22:00:00,E1 8JU,5
2025-07-14 00:00:00,NW10 0TL,4
2025-07-26 09:00:00,SE16 4TZ,21
2025-05-15 03:00:00,HA9 6DN,1
2025-06-13 09:00:00,N1 1JJ,7
2025-06-19 07:00:00,E15 2DL,3
2025-06-09 12:00:00,NW1 2NU,2
2025-07-29 06:00:00,N1 9FP,2
2025-07-15 16:00:00,TW13 6HB,3
2025-06-07 09:00:00,SW17 8DH,18
2025-07-09 01:00:00,E17 7GD,2
2025-07-12 04:00:00,DA7 6EP,0
2025-06-11 04:00:00,SE6 4BB,8
2025-06-21 00:00:00,E4 6RB,5
2025-05-09 14:00:00,HA3 9DP,21
2025-06-12 14:00:00,E1 8NN,3
2025-05-22 14:00:00,N18 2RD,4
2025-07-03 18:00:00,SW7 3HU,3
2025-07-24 01:00:00,SE19 1TT,5
2025-07-16 14:00:00,E17 7AB,1
2025-07-28 08:00:00,SW11 1LZ,0
2025-06-23 21:00:00,SW8 2JJ,11
2025-07-02 03:00:00,E1 6JB,2
2025-05-14 06:00:00,E13 9AY,3
2025-05-14 20:00:00,N6 6JB,5
2025-05-18 04:00:00,EN3 5QG,0
2025-05-07 21:00:00,RM6 4JA,19
2025-06-15 08:00:00,SE1 5SZ,5
2025-07-18 19:00:00,W1T 5JF,0
2025-06-03 22:00:00,IG8 7NN,5
2025-07-14 19:00:00,HA9 0LT,4
2025-06-05 13:00:00,N1 2UA,7
2025-05-01 10:00:00,SW8 4XE,5
2025-06-16 17:00:00,E17 6RZ,0
2025-05-31 14:00:00,N1 9DS,6
2025-05-27 10:00:00,SE1 3RP,0
2025-05-19 11:00:00,TW3 3LS,17
2025-06-22 23:00:00,HA4 6TP,11
2025-06-14 07:00:00,E1 6ND,5
2025-06-09 15:00:00,W10 5TF,3
2025-07-16 07:00:00,W1W 6JJ,0
2025-06-29 02:00:00,BR5 2EL,11
2025-05-17 02:00:00,SW1X 7BF,4
2025-05-24 00:00:00,N16 8DS,3
2025-06-15 14:00:00,E6 1EB,0
2025-07-28 21:00:00,SE1 4XS,1
2025-07-22 13:00:00,UB4 0NL,4
2025-07-28 04:00:00,HA3 0FL,4
2025-06-12 05:00:00,W1U 1EN,1
2025-07-06 03:00:00,E3 2ZQ,4
2025-07-20 06:00:00,SE16 7TD,2
2025-06-17 20:00:00,SE1 8DL,1
2025-05-06 07:00:00,SE1 8LQ,19
2025-06-11 14:00:00,W1P 7DT,16
2025-05-19 01:00:00,NW3 6EU,20
2025-07-21 11:00:00,E9 6RS,12
2025-07-08 08:00:00,SE21 8RA,4
2025-07-25 00:00:00,SE1 0NR,0
2025-05-22 16:00:00,UB8 2XX,12
2025-06-18 20:00:00,SE16 4JP,3
2025-06-18 00:00:00,SW11 4PH,2
2025-05-03 01:00:00,SW7 4ND,22
2025-05-09 16:00:00,HA9 7BP,10
2025-07-01 10:00:00,NW3 5DR,12
2025-06-11 01:00:00,N17 8HG,5
2025-07-20 10:00:00,N16 9NP,0
2025-05-21 02:00:00,WC2R 3JE,7
2025-05-26 07:00:00,NW3 1DY,5
2025-07-19 12:00:00,SW3 2BX,8
2025-05-24 18:00:00,WC1H 9AT,3
2025-05-03 02:00:00,N4 2NJ,0
2025-05-25 17:00:00,SE15 3PQ,7
2025-05-21 00:00:00,E16 2BE,0
2025-07-29 23:00:00,TW9 1AR,0
2025-07-12 22:00:00,SE20 8EN,7
2025-07-23 11:00:00,EC4Y 8BH,3
2025-07-14 17:00:00,WC1H 0DJ,5
2025-05-15 08:00:00,W4 1TA,5
2025-06-21 10:00:00,TW6 1DQ,4
2025-06-12 05:00:00,N17 8NE,2
2025-07-07 14:00:00,N1 2NX,13
2025-06-30 13:00:00,BR1 3LP,2
2025-06-01 18:00:00,SW1V 4QU,1
2025-06-09 01:00:00,WC1B 5BP,3
2025-07-22 08:00:00,W1S 1JH,20
2025-05-21 11:00:00,EN1 4QF,0
2025-07-22 08:00:00,RM9 6SL,14
2025-05-18 18:00:00,N18 1HA,22
2025-07-22 08:00:00,W8 6ED,3
2025-06-11 11:00:00,SW5 0QH,0
2025-07-21 02:00:00,E1 6SA,4
2025-07-19 09:00:00,CR7 8FS,0
2025-07-31 22:00:00,SW1P 3RX,0
2025-06-29 06:00:00,EN3 5JA,5
2025-05-02 04:00:00,N4 1UD,0
2025-07-11 07:00:00,E14 7UQ,3
2025-07-21 04:00:00,SW4 9BX,1
2025-07-24 16:00:00,W1H 6HX,15
2025-05-16 03:00:00,NW1 5HT,22
2025-07-02 21:00:00,W3 7RH,1
2025-07-03 06:00:00,WC2E 9DD,1
2025-07-04 11:00:00,SW15 4PF,2
2025-07-20 07:00:00,SW9 0DQ,22
2025-05-21 06:00:00,N4 2NH,5
2025-07-12 02:00:00,SE3 9FY,24
2025-07-23 00:00:00,N1 7GE,4
2025-05-31 14:00:00,W1S 3DX,5
2025-07-08 22:00:00,SE7 7ST,1
2025-07-07 02:00:00,E12 6SA,3
2025-05-09 06:00:00,SE10 8DN,1
2025-06-30 17:00:00,IG8 0UJ,9
2025-05-18 04:00:00,SE11 4TU,3
2025-07-23 01:00:00,HA9 0SL,19
2025-06-10 04:00:00,N15 6UP,4
2025-06-23 20:00:00,E15 2UG,12
2025-07-18 01:00:00,N22 6HT,5
2025-06-13 05:00:00,E10 7NU,1
2025-05-07 22:00:00,W2 2JU,25
2025-05-29 04:00:00,N16 5DZ,5
2025-05-28 11:00:00,E1 2LA,5
2025-06-22 03:00:00,SE18 1SB,18
2025-06-18 01:00:00,N18 1HA,11
2025-05-14 19:00:00,SE1 7EF,5
2025-06-18 16:00:00,E9 5RE,24
2025-05-16 15:00:00,NW8 9BF,17
2025-06-01 03:00:00,E11 1PT,0
2025-06-02 08:00:00,N16 0RA,16
2025-05-09 00:00:00,WC2E 8HB,15
2025-06-14 16:00:00,SE1 2BD,3
2025-05-02 11:00:00,E10 5PW,9
2025-07-09 05:00:00,EC3N 4EB,1
2025-06-11 02:00:00,SW10 0TG,1
2025-05-28 07:00:00,DA17 6GN,2
2025-06-24 00:00:00,W1F 0EL,0
2025-07-30 18:00:00,E7 8PQ,3
2025-07-15 00:00:00,SW1V 2ZS,0
2025-07-23 02:00:00,SE26 4RQ,14
2025-05-26 05:00:00,N19 4ED,2
2025-05-25 04:00:00,EN1 4BY,12
2025-07-10 09:00:00,CR8 2EZ,11
2025-07-02 16:00:00,N9 8HA,4
2025-07-21 20:00:00,SW1H 0BT,4
2025-05-30 03:00:00,N22 6JR,3
2025-07-29 13:00:00,W1H 7LW,0
2025-07-02 10:00:00,E4 8SN,3
2025-06-12 16:00:00,N1 3NX,12
2025-06-08 03:00:00,SE10 9JB,13
2025-05-20 22:00:00,SW15 3RR,2
2025-07-08 05:00:00,UB2 5YX,0
2025-07-02 23:00:00,N5 2HN,10
2025-06-06 04:00:00,E9 7LR,19
2025-07-08 06:00:00,EN5 2PG,17
2025-06-11 17:00:00,RM6 6BA,21
2025-05-11 01:00:00,KT1 3BJ,4
2025-05-14 02:00:00,DA16 1HD,25
2025-06-06 01:00:00,W14 9AH,4
2025-07-23 16:00:00,SE5 8AD,4
2025-06-30 01:00:00,E10 7EL,2
2025-07-11 06:00:00,W1D 7EH,1
2025-06-29 13:00:00,CR0 3DG,5
2025-07-27 20:00:00,N19 5DF,19
2025-07-14 02:00:00,SE10 9LS,5
2025-05-27 10:00:00,SW18 4GE,3
2025-07-13 11:00:00,E2 8QS,3
2025-07-29 03:00:00,E17 3DZ,2
2025-07-04 09:00:00,SE5 8UD,0
2025-06-15 14:00:00,W1N 8JX,5
2025-06-19 17:00:00,SW6 4ST,5
2025-07-16 10:00:00,WC1X 9QH,25
2025-06-09 15:00:00,UB6 7QL,13
2025-06-18 12:00:00,EC1M 5RF,3
2025-07-01 22:00:00,W2 4EJ,5
2025-07-29 20:00:00,N8 0DY,4
2025-05-05 05:00:00,N18 2UW,5
2025-05-08 10:00:00,SE11 5UN,1
2025-07-22 15:00:00,W14 0QH,23
2025-06-29 10:00:00,SW1H 0NP,1
2025-06-14 17:00:00,UB7 0HB,19
2025-07-07 10:00:00,SE15 4JN,4
2025-07-22 22:00:00,N9 8BN,1
2025-05-20 01:00:00,SW3 2NE,0
2025-06-08 12:00:00,E9 7HA,3
2025-06-19 03:00:00,N17 6JZ,22
2025-07-26 00:00:00,HA1 3LN,2
2025-05-25 14:00:00,SE28 0BF,2
2025-05-09 14:00:00,NW1 0XE,2
2025-06-03 16:00:00,TW10 6HW,18
2025-07-23 04:00:00,NW8 8BG,3
2025-05-14 06:00:00,SE1 3YD,14
2025-07-30 03:00:00,WC1X 0DL,1
2025-07-04 10:00:00,IG1 2LD,5
2025-05-03 22:00:00,SE15 6GS,3
2025-06-22 15:00:00,W6 0UH,14
2025-07-24 22:00:00,SW12 0DU,3
2025-05-13 19:00:00,N1 2XR,5
2025-06-15 06:00:00,SW9 7DD,1
2025-05-15 13:00:00,N16 9PR,2
2025-07-04 02:00:00,SE10 0FS,17
2025-05-12 18:00:00,IG1 2DF,10
2025-05-30 19:00:00,BR1 5HL,5
2025-07-28 21:00:00,SE5 8ED,11
2025-06-22 23:00:00,W1W 5NP,2
2025-05-08 08:00:00,SE19 3LG,20
2025-05-07 12:00:00,SW20 9HD,1
2025-06-27 01:00:00,N8 9QP,0
2025-07-23 02:00:00,N12 8JW,8
2025-05-03 07:00:00,W3 7RH,11
2025-05-06 17:00:00,E14 6GP,13
2025-07-17 03:00:00,UB6 8NB,0
2025-07-20 10:00:00,NW9 5HU,3
2025-05-27 02:00:00,UB1 3DP,5
2025-06-24 21:00:00,WC2H 9JE,0
2025-05-25 17:00:00,E1 2QZ,14
2025-06-25 22:00:00,SE17 1AY,0
2025-07-27 14:00:00,CR4 1NH,17
2025-07-15 22:00:00,E14 5HT,2
2025-07-24 12:00:00,N16 9JS,2
2025-05-28 16:00:00,E1 2AT,17
2025-05-20 00:00:00,SW1E 6DY,2
2025-06-23 21:00:00,SE1 1YD,1
2025-06-28 11:00:00,HA3 0NG,2
2025-05-04 14:00:00,SE20 8DT,3
2025-07-05 19:00:00,E14 0EL,0
2025-05-16 20:00:00,W3 8TS,5
2025-06-30 01:00:00,E17 7LA,21
2025-07-21 02:00:00,WC2A 3EE,3
2025-06-07 18:00:00,E10 6EL,1
2025-06-20 12:00:00,CR4 8QF,16
2025-05-06 14:00:00,E14 0SN,19
2025-05-04 21:00:00,SW3 3TD,0
2025-05-23 18:00:00,NW1 6SA,3
2025-06-19 20:00:00,W8 4DE,3
2025-06-26 00:00:00,W11 1NJ,18
2025-05-13 01:00:00,W2 5BL,1
2025-06-14 17:00:00,E14 0YH,1
2025-06-21 20:00:00,E20 1NU,3
2025-05-03 03:00:00,SE1 1YL,0
2025-07-14 05:00:00,N16 8JZ,1
2025-05-28 00:00:00,W1T 1JD,4
2025-05-17 18:00:00,WC1B 4HQ,1
2025-07-21 07:00:00,E17 6NG,15
2025-07-31 23:00:00,E1 5BA,1
2025-07-01 07:00:00,N8 7FJ,5
2025-06-24 02:00:00,UB3 1AQ,3
2025-07-14 18:00:00,W1T 1JD,3
2025-06-08 11:00:00,E13 0AP,7
2025-07-25 03:00:00,E13 9HU,15
2025-07-16 23:00:00,RM1 2BP,6
2025-05-07 01:00:00,SE15 4EH,5
2025-07-26 23:00:00,SE1 7AU,5
2025-06-25 07:00:00,HA4 6AF,1
2025-07-19 08:00:00,BR1 3NR,4
2025-07-16 11:00:00,SE6 4PH,5
2025-05-11 11:00:00,KT9 2BP,4
2025-07-29 12:00:00,EC1R 4UF,3
2025-05-23 14:00:00,W12 8AD,0
2025-07-14 08:00:00,E14 7GU,2
2025-05-26 20:00:00,EC1V 7LN,0
2025-06-17 05:00:00,CR0 2UJ,20
2025-05-20 20:00:00,WC2H 9QJ,2
2025-05-07 00:00:00,E15 1JR,1
2025-06-25 05:00:00,CR0 4GF,3
2025-07-15 00:00:00,HA9 8HQ,4
2025-07-06 17:00:00,SE1 4RF,2
2025-05-18 19:00:00,W2 2PZ,11
2025-07-07 08:00:00,HA9 0GG,2
2025-05-03 01:00:00,N7 9SN,11
2025-07-11 14:00:00,W9 2JL,11
2025-07-01 16:00:00,SE1 8XY,16
2025-07-20 23:00:00,SW6 7PY,10
2025-07-19 23:00:00,W5 2PN,1
2025-06-20 03:00:00,WC2E 9JA,1
2025-05-25 22:00:00,W1U 4DA,5
2025-07-18 14:00:00,E14 0HU,5
2025-06-06 07:00:00,E15 2TF,14
2025-06-29 16:00:00,SE16 1WD,15
2025-06-06 17:00:00,SE25 5NA,9
2025-07-23 19:00:00,CR5 3DF,3
2025-06-11 02:00:00,N4 1FL,1
2025-07-25 16:00:00,TN16 3XQ,24
2025-07-28 23:00:00,SW2 4PS,3
2025-07-05 14:00:00,SE1 5LZ,1
2025-07-21 19:00:00,SW11 3TY,4
2025-07-15 03:00:00,HA3 8JD,1
2025-05-10 23:00:00,CR2 6AS,11
2025-07-09 12:00:00,E15 1UF,3
2025-06-28 17:00:00,SM5 1JN,15
2025-06-11 01:00:00,WC2N 6LU,20
2025-06-30 08:00:00,UB6 8LW,22
2025-06-01 01:00:00,W3 8PF,13
2025-05-05 12:00:00,SW4 7RZ,22
2025-06-15 12:00:00,SW1V 1NT,15
2025-05-09 18:00:00,SW9 7EX,1
2025-05-27 15:00:00,NW4 3FB,8
2025-07-15 06:00:00,E16 1SZ,4
2025-06-03 19:00:00,SE18 6HB,9
2025-06-26 05:00:00,SW4 0JA,4
2025-06-18 09:00:00,NW10 5GL,3
2025-07-30 17:00:00,W5 1ET,12
2025-07-22 23:00:00,SW3 1AE,2
2025-05-08 16:00:00,SE10 9JQ,3
2025-07-17 15:00:00,HA8 6LJ,15
2025-07-04 19:00:00,NW11 8EL,5
2025-05-17 10:00:00,UB5 6AG,9
2025-05-07 08:00:00,N1 1AF,0
2025-07-18 00:00:00,E9 5AH,2
2025-05-11 09:00:00,W2 1PW,22
2025-05-31 17:00:00,N20 9EB,4
2025-06-11 09:00:00,HA8 0QX,5
2025-05-23 07:00:00,EC1M 5QB,2
2025-07-23 05:00:00,SE1 6HZ,5
2025-07-27 09:00:00,NW10 8QR,3
2025-07-23 08:00:00,E13 0EA,18
2025-06-21 17:00:00,N9 8BN,4
2025-07-13 07:00:00,E14 3WF,3
2025-05-28 12:00:00,NW8 0SL,4
2025-07-05 13:00:00,SE18 6EW,18
2025-07-26 10:00:00,HA3 8AA,2
2025-05-11 07:00:00,SE1 0FR,2
2025-07-14 19:00:00,EN5 1DF,1
2025-05-31 12:00:00,N5 1BU,20
2025-05-23 12:00:00,UB3 4FX,3
2025-07-18 10:00:00,W1F 8SF,7
2025-06-26 15:00:00,E1 0DY,24
2025-06-11 03:00:00,UB4 0PG,0
2025-06-12 17:00:00,HA5 5PA,3
2025-05-10 09:00:00,E17 7LS,22
2025-07-05 11:00:00,TW3 3LH,12
2025-07-08 16:00:00,SE27 9BW,5
2025-06-09 20:00:00,W10 5DY,4
2025-07-10 11:00:00,E15 4LS,1
2025-05-07 05:00:00,SE18 3DB,15
2025-05-02 11:00:00,SE1 6TA,19
2025-05-17 21:00:00,E2 8RA,4
2025-06-24 23:00:00,RM1 3SB,5
2025-07-18 00:00:00,WC2H 7AX,22
2025-07-14 09:00:00,E3 3HH,12
2025-07-15 20:00:00,N16 6HL,0
2025-06-25 06:00:00,SW7 2RZ,3
2025-05-15 00:00:00,NW10 2TF,5
2025-05-29 11:00:00,N1 1NQ,3
2025-06-05 10:00:00,TW5 9HT,2
2025-06-24 00:00:00,SW1V 2JQ,5
2025-07-05 20:00:00,SW1W 0AF,4
2025-05-15 06:00:00,W11 3HL,0
2025-05-09 12:00:00,W1W 7LY,5
2025-05-17 10:00:00,SW9 8HE,3
2025-05-21 03:00:00,E15 4PP,6
2025-05-06 18:00:00,SW3 2RA,13
2025-05-21 21:00:00,SW11 6LQ,2
2025-05-06 01:00:00,E12 5DA,19
2025-07-27 08:00:00,SE23 2DH,2
2025-05-29 07:00:00,E2 9DZ,18
2025-05-04 17:00:00,CR0 2JU,20
2025-06-07 12:00:00,SM5 2AZ,1
2025-06-25 19:00:00,SE1 0JF,17
2025-06-23 13:00:00,NW1 8LE,17
2025-05-19 22:00:00,E6 4ED,1
2025-05-01 12:00:00,EN3 5UA,4
2025-05-15 08:00:00,RM8 2QW,15
2025-06-28 21:00:00,SW6 6BS,3
2025-06-22 19:00:00,SW9 6DU,2
2025-07-14 10:00:00,E3 3HH,1
2025-06-01 01:00:00,NW1 1LH,0
2025-07-29 12:00:00,UB7 9GD,21
2025-05-31 18:00:00,UB6 8LW,2
2025-06-03 22:00:00,NW1 5GN,16
